Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,alternative term,alternative_term,axiom_lost_from_external_ontology,based on normalization,bearer of,catalyzed by,connected to,contains process,database_cross_reference,definition,definition,definition source,derives from,derives into,detects,detects phenotype,dubious_for_taxon,editor note,editor preferred term,encodes,expand assertion to,external_definition,fma_set_term,has absorbance wavelength value,has activity threshold value,has alternate assay conditions,has alternate assay format,has alternate assay type,has alternate cell line assay,has alternate confirmatory assay,has alternate organism assay,has alternate target assay,has anti-sense strand sequence,has antibody source,has artificial regulatory region copy number,has assay control,has assay deposition date,has assay footprint,has assay format,has assay kit,has assay kit component,has assay medium,has assay method,has assay pH value,has assay phase characteristic,has assay pressure value,has assay protocol,has assay readout content,has assay readout content parametricity,has assay readout type,has assay serum,has assay source,has assay stage,has assay temperature value,has assay title,has associated disease,has binding site,has bioassay type,has biosafety level,has cDNA copy number,has cell count,has cell line,has cell modification temperature value,has cell modification time value,has compound aggregation assay,has compound fluorescence assay,has compound redox-activity assay,has compound toxicity assay,has concentration,has concentration throughput,has concentration unit,has concentration value,has concentration-point number,has confirmatory assay,has copy number,has counter assay,has coupled substrate incubation temperature value,has coupled substrate incubation time value,has curation status,has curve fit specification,has date,has detected entity,has detection method,has display info,has DNA sequence,has emission wavelength value,has endpoint,has endpoint modifier,has enzyme reaction temperature value,has enzyme reaction time value,has excitation wavelength value,has form,has function,has function in,has gene copy number,has gene symbol,has ID,has id value,has identical assay,has incubation time value,has indicator,has inducer,has lead optimization assay,has ligand incubation time value,has manufacturer,has marker,has measure group,has measured entity,has mode of action,has molecular phenotype,has morphological phenotype,has nucleic acid sequence,has organism,has orthogonal assay design,has orthogonal assay technology,has parental cell line assay,has part,has participant,has passage number,has percent response,has percent response value,has perturbagen,has perturbagen incubation temperature value,has perturbagen incubation time value,has phenotype,has phenotype,has physicochemical profiling assay,has preparation method,has primary assay,has protein sequence,has purity unit,has purity value,has quality,has recommended name,has repetition point-number,has repetition throughput,has response unit,has response value,has RNA sequence,has role,has selectivity assay,has sense strand sequence,has sequence,has sequence position,has shRNA probe sense sequence position,has shRNA sense sequence,has signal direction,has siRNA probe sense sequence position,has specification,has substrate,has substrate incubation temperature value,has substrate incubation time value,has summary assay,has target,has temperature unit,has temperature value,has time unit,has time value,has transcription factor,has unit,has value,has variant construct assay,has wavelength value,has_alternative_id,has_broad_synonym,has_exact_synonym,has_narrow_synonym,has_obo_namespace,has_related_synonym,has_relational_adjective,homologous_in,homology_notes,http://data.bioontology.org/metadata/prefixIRI,http://purl.obolibrary.org/obo/RO_0002174,http://purl.org/dc/elements/1.1/date,http://purl.org/dc/elements/1.1/license,http://purl.org/dc/elements/1.1/relation,http://purl.org/dc/elements/1.1/source,http://www.ebi.ac.uk/efo/bioportal_provenance,http://www.ebi.ac.uk/efo/definition_citation,http://www.ebi.ac.uk/efo/definition_editor,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#hasDefinition,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#is_class_level,http://www.geneontology.org/formats/oboInOwl#is_metadata_tag,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2002/07/owl#topDataProperty,http://www.w3.org/2002/07/owl#topObjectProperty,http://www.w3.org/2004/02/skos/core#notation,imported from,in_subset,inheres in,involves biological process,involves molecular function,is alternate assay conditions of,is alternate assay format of,is alternate assay type of,is alternate cell line assay of,is alternate confirmatory assay of,is alternate organism assay of,is alternate target assay of,is assay format of,is assay method of,is assay protocol of,is associated disease of,is binding site of,is bioassay type of,is cell line of,is compound aggregation assay of,is compound fluorescence assay of,is compound redox-activity assay of,is compound toxicity assay of,is confirmatory assay of,is counter assay of,is derived from,is described by,is detected by,is detection method of,is endpoint of,is grown in,is identical assay of,is indicator of,is input data value of,is lead optimization assay of,is localized in,is marker of,is measure group of,is measured entity of,is orthogonal assay design of,is orthogonal assay technology of,is parental cell line assay of,is perturbagen of,is phenotype of,is physicochemical profiling assay of,is primary assay of,is regulated by,is regulator of,is related assay to,is role of,is selectivity assay of,is specification of,is substrate of,is summary assay of,is target of,is transfected into,is unit of,is variant construct assay of,never_in_taxon,occurs in,part of,participates in,phenotype of,quantifies,recombinantly expressed in,reports,reports assay measurment value,shorthand,silences,spatially_disjoint_from,stains,tagged with,taxon_notes,term editor,uses as substrate,uses assay kit,uses detection instrument
http://purl.obolibrary.org/obo/CHEBI_63963,metabotropic glutamate receptor antagonist,,,FALSE,,,http://purl.obolibrary.org/obo/CHEBI_48706,mGluR antagonists|mGluR antagonist|metabotropic glutamate receptor antagonists,,,,,,,,,,,,,,,,,,metabotropic glutamate receptor antagonist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHEBI:63963,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/chebi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0005829,cytosol,,"The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes.",FALSE,,,http://purl.obolibrary.org/obo/GO_0005575|http://www.bioassayontology.org/bao#BAO_0003052,,,,,,,,,Wikipedia:Cytosol|NIF_Subcellular:sao101633890,"The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cellular_component,,,,,GO:0005829,,,,,,,,,,,,GO:0005829,,,,,,GO:0005829,http://purl.obolibrary.org/obo/go.owl,http://purl.obolibrary.org/obo/go#goslim_generic|http://purl.obolibrary.org/obo/go#gosubset_prok|http://purl.obolibrary.org/obo/go#goslim_aspergillus|http://purl.obolibrary.org/obo/go#goslim_plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_7227,Drosophila melanogaster,,,FALSE,,,http://www.bioassayontology.org/bao#BAO_0000511,Drosophila melangaster|fruit fly,,,,,,,,,,,,,,,,,,Drosophila melanogaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:7227,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_4606,bile duct cancer,,A biliary tract cancer that is located_in the bile duct.,FALSE,,,http://purl.obolibrary.org/obo/DOID_4607,,,,,,,,,SNOMEDCT_2010_1_31:187787007|NCI:C2898|UMLS_CUI:C0153453|UMLS_CUI:C0005396|SNOMEDCT_2010_1_31:363416002|MSH:D001650|SNOMEDCT_2010_1_31:93790004|SNOMEDCT_2010_1_31:154473009,A biliary tract cancer that is located_in the bile duct.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:10019,,bile duct tumor|Ca extrahepatic bile ducts|malignant neoplasm of the extrahepatic bile duct,,disease_ontology,,,,,,,,,,,,,,,,,DOID:4606,,,,,,DOID:4606,http://purl.obolibrary.org/obo/doid.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bioassayontology.org/bao#BAO_0000334,background control,,The role played by the reading obtained from wells to which the sample or one of the reagents was not added. This is subtracted from all the experimental readings prior to further analysis.,FALSE,,,http://www.bioassayontology.org/bao#BAO_0000072,,,,,,,,,,The role played by the reading obtained from wells to which the sample or one of the reagents was not added. This is subtracted from all the experimental readings prior to further analysis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bioassayontology.org/bao#BAO_0002335,statistical method,,,FALSE,,,http://www.bioassayontology.org/bao#BAO_0002094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bioassayontology.org/bao#BAO_0000450,fluorescence microscopy,,Fluorescence microscopy is used to image the distribution of molecules based on the properties of fluorescence emission.  Excitation of fluorescent molecules with a specific wavelength results in the production of an image by the secondary fluorescence emission at longer wavelengths.,FALSE,,,http://www.bioassayontology.org/bao#BAO_0000451,,,,,,,,,,Fluorescence microscopy is used to image the distribution of molecules based on the properties of fluorescence emission.  Excitation of fluorescent molecules with a specific wavelength results in the production of an image by the secondary fluorescence emission at longer wavelengths.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bao:BAO_0000450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bioassayontology.org/bao#BAO_0000661,perturbagen library,,"It is a collection of perturbagens, e.g., compound, siRNA, miRNA, etc, which are sold by different vendors, or generated in academic institutions.",FALSE,,,http://www.bioassayontology.org/bao#BAO_0003120,,,,,,,,,,"It is a collection of perturbagens, e.g., compound, siRNA, miRNA, etc, which are sold by different vendors, or generated in academic institutions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bao:BAO_0000661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bioassayontology.org/bao#BAO_0000323,shRNA,,Short hairpin RNA (shRNA) can be used to achieve stable knockdown of gene expression. shRNA molecules are cloned into lentiviral or other vectors and expressed by a pol III type promoter.,FALSE,,,http://www.bioassayontology.org/bao#BAO_0000076|http://www.bioassayontology.org/bao#BAO_0000270,short hairpin ribonucleic acid|short hairpin RNA,,,,,,,,,Short hairpin RNA (shRNA) can be used to achieve stable knockdown of gene expression. shRNA molecules are cloned into lentiviral or other vectors and expressed by a pol III type promoter.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bao:BAO_0000323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CHEBI_53000,epitope,,,FALSE,,,http://purl.obolibrary.org/obo/CHEBI_24432|http://www.bioassayontology.org/bao#BAO_0110002,epitope role|epitope function|antigenic determinant,,,,,,,,,,,,,,,,,,epitope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHEBI:53000,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/chebi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bioassayontology.org/bao#BAO_0002967,Yokogawa,,,FALSE,,,http://www.bioassayontology.org/bao#BAO_0002091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
